threshold,precision,recall,f_beta
-1.911126,0.786828748668463,0.9999203694855868,0.8806676719145051
-1.9028786,0.786878054894097,0.9999203694855868,0.8806985551965893
-1.8950051,0.7869273672996178,0.9999203694855868,0.8807294406447814
-1.8880233,0.786976685886187,0.9999203694855868,0.8807603282593093
-1.887385,0.7870260106549671,0.9999203694855868,0.8807912180404006
-1.8820106,0.7870753416071204,0.9999203694855868,0.8808221099882837
-1.8693551,0.78712467874381,0.9999203694855868,0.8808530041031862
-1.8667005,0.7871740220661986,0.9999203694855868,0.8808839003853365
-1.8659819,0.7872233715754499,0.9999203694855868,0.8809147988349626
-1.8605827,0.7872727272727272,0.9999203694855868,0.8809456994522922
-1.853978,0.7873220891591949,0.9999203694855868,0.8809766022375538
-1.85032,0.7873714572360171,0.9999203694855868,0.8810075071909755
-1.8465863,0.7874208315043582,0.9999203694855868,0.8810384143127853
-1.8380173,0.7874702119653831,0.9999203694855868,0.8810693236032118
-1.8296219,0.7875195986202571,0.9999203694855868,0.8811002350624828
-1.8293482,0.7875689914701455,0.9999203694855868,0.881131148690827
-1.82608,0.787618390516214,0.9999203694855868,0.8811620644884723
-1.8214597,0.7876677957596286,0.9999203694855868,0.8811929824556473
-1.8206476,0.7877172072015557,0.9999203694855868,0.8812239025925803
-1.8180755,0.7877666248431618,0.9999203694855868,0.8812548248995
-1.8133494,0.787816048685614,0.9999203694855868,0.8812857493766344
-1.8131801,0.7878654787300791,0.9999203694855868,0.8813166760242122
-1.8105062,0.7879149149777248,0.9999203694855868,0.8813476048424619
-1.809709,0.7879643574297188,0.9999203694855868,0.8813785358316119
-1.8059579,0.7880138060872294,0.9999203694855868,0.881409468991891
-1.8049732,0.7880632609514246,0.9999203694855868,0.8814404043235277
-1.8044392,0.7881127220234733,0.9999203694855868,0.8814713418267507
-1.8029162,0.7881621893045443,0.9999203694855868,0.8815022815017884
-1.8013216,0.7882116627958069,0.9999203694855868,0.8815332233488699
-1.7974259,0.7882611424984306,0.9999203694855868,0.8815641673682235
-1.7965652,0.7883106284135852,0.9999203694855868,0.8815951135600784
-1.792781,0.788360120542441,0.9999203694855868,0.8816260619246632
-1.7921356,0.7884096188861681,0.9999203694855868,0.8816570124622065
-1.7897328,0.7884591234459375,0.9999203694855868,0.8816879651729376
-1.7890605,0.78850863422292,0.9999203694855868,0.8817189200570852
-1.7851981,0.7885581512182869,0.9999203694855868,0.8817498771148781
-1.7849542,0.7886076744332098,0.9999203694855868,0.8817808363465454
-1.7799739,0.7886572038688607,0.9999203694855868,0.8818117977523159
-1.7775239,0.7887067395264117,0.9999203694855868,0.8818427613324189
-1.7765101,0.7887562814070351,0.9999203694855868,0.8818737270870833
-1.7714142,0.788805829511904,0.9999203694855868,0.8819046950165381
-1.7687832,0.7888553838421912,0.9999203694855868,0.8819356651210126
-1.7631258,0.7889049443990702,0.9999203694855868,0.881966637400736
-1.756672,0.7889545111837145,0.9999203694855868,0.8819976118559374
-1.7562288,0.7890040841972982,0.9999203694855868,0.8820285884868457
